Date,Open,High,Low,Close,Adj Close,Volume
2017-01-25,175.000000,175.158340,167.933334,170.433334,168.160248,19152900
2017-01-27,170.625000,172.366669,169.208328,169.916672,167.650482,3731232
2017-01-30,168.416672,170.758331,167.166672,169.991669,167.724503,2210514
2017-01-31,170.316666,172.425003,167.666672,168.491669,166.244507,4603326
2017-02-01,168.500000,169.850006,165.850006,169.533340,167.272263,2874258
2017-02-02,169.666672,177.658340,169.666672,176.550003,174.195374,7473576
2017-02-03,176.666672,179.000000,175.008331,176.250000,173.899368,3563778
2017-02-06,176.983337,185.416672,176.833328,183.100006,180.658005,5866026
2017-02-07,182.483337,185.816666,180.866669,182.899994,180.460663,3892350
2017-02-08,182.833328,184.050003,180.774994,181.466660,179.046448,1890930
2017-02-09,181.491669,185.000000,180.925003,181.633331,179.210892,2513238
2017-02-10,182.500000,182.750000,179.108337,181.516663,179.095795,1956288
2017-02-13,182.000000,182.016663,177.925003,179.983337,177.582901,1671546
2017-02-14,180.166672,180.866669,178.658340,179.233337,176.842911,1366404
2017-02-15,179.166672,179.833328,175.166672,176.449997,174.096664,1129122
2017-02-16,175.508331,183.241669,175.366669,182.550003,180.115341,3133908
2017-02-17,184.833328,187.166672,183.666672,184.225006,181.768021,4287222
2017-02-20,184.166672,188.908340,182.000000,187.758331,185.254227,4000512
2017-02-21,187.833328,189.750000,185.941666,188.783340,186.265549,2288304
2017-02-22,187.666672,188.666672,184.358337,185.233337,182.762878,1791234
2017-02-23,184.983337,187.666672,184.675003,185.291672,182.820450,2496930
2017-02-27,185.166672,189.591660,182.649994,187.416672,184.917099,2972274
2017-02-28,187.500000,190.633331,186.358337,187.074997,184.579987,3737772
2017-03-01,188.000000,188.908340,185.500000,185.708328,183.231552,2188362
2017-03-02,186.500000,187.000000,170.466660,172.149994,169.854019,10807350
2017-03-03,170.416672,181.166672,169.591660,178.658340,176.275589,16938204
2017-03-06,179.324997,179.883331,175.858337,178.074997,175.700027,2992416
2017-03-07,178.833328,181.341660,177.608337,179.691666,177.295135,3153606
2017-03-08,179.833328,182.158340,178.550003,179.758331,177.360901,3010542
2017-03-09,179.241669,180.241669,178.000000,178.550003,176.168686,1271634
2017-03-10,178.675003,179.550003,176.100006,176.858337,174.499588,1503738
2017-03-14,181.133331,183.125000,176.841660,182.399994,179.967346,3710082
2017-03-15,186.666672,187.500000,184.516663,186.074997,183.593307,5290458
2017-03-16,186.666672,188.000000,185.500000,186.699997,184.209976,2007468
2017-03-17,186.875000,188.000000,184.341660,186.741669,184.251099,2211414
2017-03-20,186.350006,189.058334,185.899994,187.766663,185.262436,1816968
2017-03-21,187.741669,192.024994,186.666672,191.358337,188.806198,5226534
2017-03-22,190.000000,191.149994,188.466660,189.183334,186.660202,2137914
2017-03-23,190.000000,190.500000,187.166672,188.100006,185.591309,1228116
2017-03-24,187.683334,191.283340,187.683334,190.449997,187.909988,2171118
2017-03-27,190.833328,190.975006,188.083328,188.741669,186.224442,1318500
2017-03-28,190.316666,190.833328,187.899994,190.041672,187.507080,1631184
2017-03-29,190.233337,193.816666,188.750000,191.741669,189.184402,2631618
2017-03-30,191.166672,191.166672,189.083328,189.841660,187.309753,1822680
2017-03-31,189.666672,191.500000,188.166672,188.716660,186.199738,1285524
2017-04-03,188.925003,190.558334,187.958328,188.533340,186.018875,1144644
2017-04-05,188.483337,189.391663,186.050003,187.283340,184.785553,1443198
2017-04-06,187.333328,188.333328,184.391663,185.733337,183.256210,1386744
2017-04-07,187.000000,187.175003,182.600006,183.191666,180.748459,1728630
2017-04-10,183.000000,185.725006,183.000000,184.183334,181.726868,1365024
2017-04-11,184.166672,186.149994,183.833328,185.524994,183.050644,984678
2017-04-12,185.833328,190.000000,184.166672,186.666672,184.177124,3973200
2017-04-13,186.033340,186.800003,180.783340,182.725006,180.288010,2002536
2017-04-17,182.166672,185.833328,181.116669,185.149994,182.680664,1134702
2017-04-18,185.166672,188.399994,184.000000,185.391663,182.919098,1800876
2017-04-19,186.166672,186.800003,184.166672,185.074997,182.606659,1101324
2017-04-20,185.074997,187.500000,184.333328,186.133331,183.650864,995628
2017-04-21,186.333328,187.266663,180.274994,182.091660,179.663101,2724054
2017-04-24,181.500000,182.366669,175.583328,177.591660,175.223129,2875452
2017-04-25,184.500000,198.000000,184.500000,194.241669,191.651077,29486430
2017-04-26,196.500000,197.399994,186.166672,187.833328,185.328201,10255668
2017-04-27,187.833328,192.500000,185.791672,186.766663,184.275757,9396354
2017-04-28,183.333328,187.500000,180.433334,183.949997,181.496658,13781616
2017-05-02,185.833328,186.074997,180.716660,181.133331,178.717560,4392354
2017-05-03,180.366669,180.875000,169.508331,172.100006,169.804703,18772320
2017-05-04,172.166672,177.966660,170.183334,175.899994,173.554031,12115680
2017-05-05,175.841660,176.616669,171.666672,172.766663,170.462479,8304348
2017-05-08,171.833328,176.616669,171.833328,175.566666,173.225143,3582576
2017-05-09,175.833328,176.500000,173.699997,174.341660,172.016464,3505212
2017-05-10,166.666672,173.000000,163.774994,167.399994,165.167389,18225156
2017-05-11,168.333328,169.666672,165.483337,166.774994,164.550720,6033504
2017-05-12,167.000000,167.708328,162.666672,163.591660,161.409866,8949924
2017-05-15,165.000000,170.500000,162.000000,168.583328,166.334946,9869076
2017-05-16,168.666672,169.199997,165.925003,167.625000,165.389404,4996968
2017-05-17,168.133331,168.166672,164.500000,165.516663,163.309174,3496896
2017-05-18,164.516663,168.333328,162.675003,164.699997,162.503403,6657726
2017-05-19,165.741669,166.375000,161.808334,163.300003,161.122070,4031016
2017-05-22,164.250000,167.666672,162.833328,163.850006,161.664749,1968834
2017-05-23,163.600006,163.833328,155.966660,157.725006,155.621429,7386690
2017-05-24,157.725006,157.750000,147.816666,148.783340,146.799026,10481328
2017-05-25,148.666672,157.000000,147.516663,155.666672,153.590561,14920812
2017-05-26,155.316666,158.550003,152.383331,156.600006,154.511444,6463830
2017-05-29,155.899994,160.458328,153.583328,157.658340,155.555634,4376208
2017-05-30,157.333328,158.625000,155.008331,157.100006,155.004761,3689400
2017-05-31,156.199997,160.283340,155.833328,158.108337,155.999634,3478512
2017-06-01,158.166672,162.199997,158.000000,159.475006,157.348099,6851280
2017-06-02,160.166672,163.333328,160.166672,161.875000,159.716095,5368764
2017-06-05,162.000000,164.483337,161.008331,163.991669,161.804520,3183024
2017-06-06,164.500000,167.166672,163.333328,165.258331,163.054291,5360562
2017-06-07,165.833328,168.166672,164.791672,166.291672,164.073853,4885512
2017-06-08,168.333328,171.649994,167.141663,170.550003,168.275375,10116804
2017-06-09,171.333328,171.641663,168.358337,170.458328,168.184937,3891492
2017-06-12,173.333328,175.416672,171.758331,172.625000,170.322708,7966398
2017-06-13,173.000000,174.166672,169.833328,170.524994,168.250717,9589266
2017-06-14,172.333328,172.333328,169.000000,169.958328,167.691605,7626414
2017-06-15,170.000000,173.000000,166.524994,172.399994,170.100693,7863822
2017-06-16,173.500000,174.000000,167.699997,169.550003,167.288727,3030016
2017-06-19,169.399994,169.550003,164.399994,165.149994,162.947403,2437896
2017-06-20,165.699997,168.024994,163.550003,167.399994,165.167389,2795084
2017-06-21,167.000000,169.574997,166.375000,168.774994,166.524063,2097086
2017-06-22,169.000000,171.250000,165.399994,166.050003,163.835403,3418612
2017-06-23,167.350006,168.399994,163.500000,164.449997,162.256744,2235642
2017-06-27,163.500000,166.449997,159.949997,161.475006,159.321426,2741360
2017-06-28,161.475006,164.774994,159.625000,164.000000,161.812744,2020448
2017-06-29,164.550003,167.199997,162.875000,166.074997,163.860046,6544718
2017-06-30,164.225006,166.324997,163.350006,165.524994,163.317398,1616202
2017-07-03,165.000000,166.125000,164.050003,165.649994,163.440735,873348
2017-07-04,166.850006,167.750000,164.000000,166.824997,164.600052,1781366
2017-07-05,167.500000,170.500000,166.699997,169.774994,167.510712,1652714
2017-07-06,171.000000,171.750000,168.774994,169.625000,167.362717,1158810
2017-07-07,169.399994,171.899994,167.574997,168.425003,166.178711,1729858
2017-07-10,161.350006,164.250000,158.125000,161.024994,158.877426,1165300
2017-07-11,162.649994,164.699997,161.100006,161.399994,159.247406,2373658
2017-07-12,172.600006,184.925003,170.125000,183.375000,180.929337,39679954
2017-07-13,184.000000,185.000000,178.675003,183.850006,181.398010,16555402
2017-07-14,194.875000,202.225006,193.125000,200.175003,197.505280,38763834
2017-07-17,200.175003,206.199997,197.000000,204.500000,201.772598,14915896
2017-07-18,202.774994,209.750000,199.074997,206.524994,203.770599,13531086
2017-07-19,207.125000,219.425003,206.574997,208.475006,205.694580,10908282
2017-07-20,209.449997,209.949997,199.600006,201.300003,199.092789,8229630
2017-07-21,201.500000,204.774994,196.600006,200.125000,197.930634,6064292
2017-07-24,199.500000,202.949997,198.050003,199.500000,197.312500,4181670
2017-07-25,199.800003,204.000000,197.750000,201.850006,199.636734,4688486
2017-07-26,202.500000,203.875000,199.225006,201.699997,199.488388,4376088
2017-07-27,202.949997,204.024994,198.250000,199.649994,197.460831,5105080
2017-07-28,186.000000,197.000000,185.600006,195.324997,193.183289,9448788
2017-07-31,195.500000,197.774994,191.725006,192.350006,190.240906,3863370
2017-08-01,185.250000,190.500000,185.250000,188.350006,186.284775,6565618
2017-08-02,188.750000,193.350006,188.024994,192.175003,190.067825,3885206
2017-08-03,191.024994,191.975006,187.024994,187.425003,185.369919,3158206
2017-08-04,176.199997,179.800003,173.250000,178.500000,176.542770,19186688
2017-08-07,180.100006,181.050003,176.699997,177.125000,175.182846,3447586
2017-08-08,177.850006,179.274994,174.300003,174.975006,173.056412,4010842
2017-08-09,175.500000,175.500000,168.000000,169.500000,167.641449,3264160
2017-08-10,168.500000,171.699997,161.250000,165.550003,163.734787,3971982
2017-08-11,165.000000,173.300003,162.100006,170.274994,168.407944,5133978
2017-08-14,172.399994,176.000000,169.100006,174.649994,172.734985,3625286
2017-08-16,175.000000,175.725006,160.125000,164.199997,162.399567,21620110
2017-08-17,163.000000,168.975006,159.024994,164.199997,162.399567,13748168
2017-08-18,164.500000,165.925003,162.100006,164.475006,162.671555,4462056
2017-08-21,165.000000,165.449997,162.574997,163.675003,161.880310,3303856
2017-08-22,164.500000,166.149994,163.000000,164.199997,162.399567,3433816
2017-08-23,164.500000,167.399994,164.000000,165.050003,163.240250,2787660
2017-08-24,165.000000,170.125000,165.000000,169.475006,167.616745,5205450
2017-08-28,171.000000,173.250000,169.600006,172.050003,170.163498,3098648
2017-08-29,171.550003,174.274994,168.649994,171.274994,169.396988,3128062
2017-08-30,172.500000,174.699997,170.649994,171.899994,170.015121,2497856
2017-08-31,169.500000,171.850006,167.600006,168.500000,166.652420,5582306
2017-09-01,169.500000,171.250000,167.675003,169.024994,167.171661,2627086
2017-09-04,169.925003,169.925003,165.100006,165.875000,164.056198,2653334
2017-09-05,166.875000,167.500000,164.625000,167.050003,165.218323,2714098
2017-09-06,166.225006,168.949997,165.000000,166.524994,164.699081,2702616
2017-09-07,168.449997,171.949997,167.024994,167.375000,165.539764,3761042
2017-09-08,173.649994,176.500000,169.725006,171.225006,169.347549,12346352
2017-09-11,172.500000,172.800003,167.800003,168.375000,166.528793,2192928
2017-09-12,168.800003,171.324997,168.550003,170.675003,168.803558,2246256
2017-09-13,171.000000,173.300003,168.750000,169.399994,167.542542,2018262
2017-09-14,169.750000,173.750000,169.675003,172.024994,170.138763,2599054
2017-09-15,170.774994,174.824997,170.550003,174.024994,172.116837,5353306
2017-09-18,175.500000,178.899994,173.625000,178.449997,176.493317,4117514
2017-09-19,184.925003,184.925003,178.925003,179.600006,177.630707,6703658
2017-09-20,180.750000,180.750000,176.199997,177.375000,175.430099,2139146
2017-09-21,177.750000,182.500000,177.324997,182.074997,180.078552,5594390
2017-09-22,181.000000,181.800003,176.800003,177.649994,175.702072,2243028
2017-09-25,177.399994,177.500000,169.000000,171.250000,169.372253,2067612
2017-09-26,171.725006,174.000000,171.100006,172.250000,170.361313,1478452
2017-09-27,173.000000,173.475006,167.225006,169.125000,167.270569,1543244
2017-09-28,168.500000,169.949997,164.000000,165.175003,163.363876,3088878
2017-09-29,167.000000,167.875000,164.725006,166.074997,164.253998,2436356
2017-10-03,167.500000,169.024994,166.850006,168.500000,166.652420,1413298
2017-10-04,169.000000,170.875000,168.000000,169.925003,168.061783,1265622
2017-10-05,170.250000,174.475006,168.324997,171.975006,170.089310,2419920
2017-10-06,172.649994,176.199997,170.600006,175.449997,173.526215,6643290
2017-10-09,175.500000,176.000000,171.000000,172.100006,170.212936,3333264
2017-10-10,175.000000,185.800003,172.574997,184.574997,182.551163,15511330
2017-10-11,186.000000,187.300003,181.500000,183.675003,181.661026,7459136
2017-10-12,183.675003,188.175003,183.225006,185.925003,183.886353,3033512
2017-10-13,185.850006,187.000000,182.024994,185.324997,183.292923,2409040
2017-10-16,185.750000,189.300003,185.024994,187.500000,185.444107,2511642
2017-10-17,187.500000,194.250000,186.425003,192.949997,190.834320,3928060
2017-10-18,193.125000,193.125000,188.850006,191.024994,188.930435,1586856
2017-10-19,191.500000,193.100006,186.625000,188.125000,186.062241,533212
2017-10-23,189.125000,189.125000,180.050003,181.199997,179.213150,3252492
2017-10-24,182.000000,184.100006,181.100006,182.899994,180.894516,2231004
2017-10-25,184.250000,185.350006,179.550003,183.524994,181.512665,2755926
2017-10-26,183.750000,186.750000,177.175003,184.125000,182.106094,9243978
2017-10-27,175.000000,182.324997,171.774994,179.475006,177.507080,8516018
2017-10-30,180.000000,183.750000,179.375000,183.225006,181.215973,2897558
2017-10-31,183.500000,183.500000,179.225006,179.600006,177.630707,2940662
2017-11-01,179.050003,182.625000,178.600006,181.475006,179.485153,1832812
2017-11-02,181.725006,191.925003,181.074997,190.149994,188.065018,8158566
2017-11-03,190.000000,209.899994,187.199997,203.350006,201.120300,23753058
2017-11-06,201.774994,207.375000,199.000000,206.000000,203.741241,4577394
2017-11-07,207.000000,210.524994,200.149994,201.600006,199.389465,6113380
2017-11-08,202.000000,208.500000,200.125000,201.500000,199.290588,3484724
2017-11-09,202.500000,206.800003,196.949997,200.425003,198.227371,3894512
2017-11-10,200.750000,203.199997,192.850006,195.125000,192.985474,2845260
2017-11-13,196.350006,197.375000,187.649994,188.774994,186.705093,2697266
2017-11-14,189.500000,189.625000,182.550003,183.699997,181.685760,3375568
2017-11-15,184.000000,198.324997,183.725006,195.850006,193.702545,12160772
2017-11-16,196.000000,196.350006,189.500000,191.225006,189.128250,3745260
2017-11-17,193.000000,204.949997,192.699997,197.175003,195.013000,8738178
2017-11-20,204.000000,212.500000,203.524994,211.600006,209.279846,16072536
2017-11-21,212.500000,213.949997,208.350006,209.675003,207.375931,7657022
2017-11-22,210.949997,210.949997,202.649994,204.350006,202.109329,3561774
2017-11-23,204.600006,209.899994,202.649994,205.875000,203.617615,6123062
2017-11-24,207.875000,209.500000,206.199997,207.324997,205.051697,2572920
2017-11-27,207.524994,208.949997,205.199997,207.399994,205.125885,2262400
2017-11-28,209.000000,218.500000,207.324997,216.050003,213.681030,12511006
2017-11-29,216.500000,220.274994,213.500000,213.750000,211.406250,7003946
2017-11-30,213.899994,218.399994,211.550003,216.074997,213.705750,5990374
2017-12-01,222.500000,225.000000,218.675003,223.625000,221.172974,12401208
2017-12-04,245.975006,259.750000,241.324997,256.375000,253.563873,68326606
2017-12-05,257.975006,259.500000,252.500000,256.424988,253.613327,29755028
2017-12-06,255.000000,261.500000,251.725006,259.500000,256.654602,10967898
2017-12-07,258.000000,262.799988,257.049988,261.625000,258.756287,8509326
2017-12-08,262.000000,262.500000,259.075012,260.850006,257.989838,4133396
2017-12-11,262.299988,265.399994,260.250000,262.325012,259.448639,4460676
2017-12-12,262.000000,264.975006,258.549988,260.274994,257.421112,4016282
2017-12-13,257.600006,260.774994,256.100006,257.625000,254.800186,2948976
2017-12-14,257.750000,258.475006,254.449997,256.774994,253.959488,2959690
2017-12-15,258.500000,261.700012,257.850006,260.600006,257.742554,2065532
2017-12-18,258.000000,263.399994,253.850006,257.975006,255.146332,3607292
2017-12-19,259.649994,270.450012,258.399994,268.924988,265.976288,5972642
2017-12-20,270.000000,270.000000,262.049988,264.399994,261.500916,3250564
2017-12-21,266.200012,274.350006,265.174988,269.950012,266.990051,8894410
2017-12-22,272.000000,272.725006,268.024994,270.100006,267.138367,3407450
2017-12-26,271.225006,271.375000,268.600006,269.825012,266.866425,2636406
2017-12-27,269.350006,274.250000,267.524994,270.424988,267.459808,5152700
2017-12-28,270.750000,273.500000,269.125000,270.125000,267.163116,3676912
2017-12-29,270.500000,272.649994,266.299988,268.649994,265.704285,4818908
2018-01-01,270.075012,272.975006,267.799988,269.000000,266.050476,1284310
2018-01-02,270.200012,273.649994,267.225006,270.850006,267.880157,2971036
2018-01-03,270.500000,273.000000,269.399994,270.924988,267.954315,2077604
2018-01-04,271.250000,272.750000,269.424988,270.825012,267.855438,1727854
2018-01-05,271.399994,272.899994,268.500000,270.475006,267.509277,1633394
2018-01-08,272.100006,282.000000,271.125000,277.674988,274.630310,4312964
2018-01-09,276.774994,279.125000,271.875000,272.750000,269.759338,1432588
2018-01-10,272.500000,274.799988,266.149994,270.924988,267.954315,1738816
2018-01-11,271.399994,275.850006,269.000000,273.125000,270.130219,1508092
2018-01-12,273.500000,273.725006,267.500000,270.200012,267.237305,1705276
2018-01-15,270.475006,273.200012,267.000000,269.500000,266.544983,1471954
2018-01-16,269.950012,271.825012,264.524994,267.399994,264.467987,1708080
2018-01-17,267.250000,277.000000,262.625000,275.649994,272.627533,2724666
2018-01-18,277.549988,277.950012,268.049988,269.799988,266.841675,2045654
2018-01-19,274.500000,287.500000,272.549988,284.674988,281.553558,17493658
2018-01-22,284.450012,307.200012,279.549988,301.924988,298.614410,16940018
2018-01-23,302.000000,326.399994,302.000000,321.850006,318.320953,22387056
2018-01-24,321.000000,328.750000,313.674988,317.274994,313.796112,13558448
2018-01-25,300.500000,308.750000,300.100006,303.725006,300.394714,15475136
2018-01-29,306.500000,320.950012,304.500000,307.725006,304.350830,11886780
2018-01-30,308.975006,317.500000,303.825012,314.975006,311.521362,10156634
2018-01-31,315.500000,315.500000,304.524994,307.450012,304.078857,5244186
2018-02-01,308.000000,313.475006,301.750000,309.549988,306.155823,3798306
2018-02-02,307.850006,310.500000,296.875000,299.100006,295.820404,4026690
2018-02-05,294.000000,304.625000,283.424988,302.600006,299.282043,4501562
2018-02-06,280.100006,298.149994,280.100006,292.475006,289.268066,4003260
2018-02-07,297.524994,303.149994,293.299988,295.299988,292.062073,3382180
2018-02-08,298.200012,310.475006,296.325012,307.450012,304.078857,6155780
2018-02-09,304.899994,306.875000,300.350006,303.475006,300.147430,3055682
2018-02-12,305.475006,309.924988,304.500000,306.024994,302.669464,2231182
2018-02-14,308.375000,309.000000,302.225006,303.424988,300.097961,1871904
2018-02-15,305.000000,307.500000,300.024994,300.774994,297.477051,1833094
2018-02-16,303.000000,308.850006,301.424988,303.450012,300.122711,4481384
2018-02-19,304.600006,304.975006,291.024994,295.475006,292.235168,2604488
2018-02-20,296.000000,296.149994,285.149994,286.225006,283.086578,2946942
2018-02-21,279.000000,292.399994,276.600006,289.825012,286.647095,11719712
2018-02-22,290.500000,314.500000,288.000000,309.875000,306.477234,29124000
2018-02-23,312.500000,319.924988,312.149994,314.125000,310.680664,14618488
2018-02-26,315.000000,316.875000,309.899994,314.399994,310.952606,4946746
2018-02-27,312.600006,319.424988,310.049988,311.450012,308.035004,3664298
2018-02-28,309.500000,322.500000,309.500000,315.024994,311.570801,12994872
2018-03-01,315.500000,320.000000,312.549988,313.424988,309.988281,3365274
2018-03-05,312.674988,316.274994,309.225006,311.649994,308.232758,3206678
2018-03-06,314.375000,321.850006,313.000000,316.200012,312.732910,6686004
2018-03-07,317.950012,317.950012,301.149994,302.125000,298.812225,5263106
2018-03-08,304.000000,307.774994,295.500000,300.100006,296.809448,5478088
2018-03-09,301.000000,305.450012,297.000000,297.575012,294.312164,5286572
2018-03-12,302.000000,302.000000,291.700012,297.625000,294.361572,4142314
2018-03-13,294.100006,305.174988,291.149994,301.899994,298.589691,6169106
2018-03-14,301.850006,308.500000,300.649994,302.875000,299.554016,6306426
2018-03-15,303.000000,306.450012,297.899994,300.250000,296.957794,3025462
2018-03-16,300.500000,302.524994,291.649994,293.149994,289.935638,5882140
2018-03-19,293.500000,295.250000,287.625000,289.549988,286.375092,2693364
2018-03-20,288.000000,291.850006,283.549988,288.149994,284.990448,4869594
2018-03-21,291.500000,294.725006,288.875000,290.075012,286.894348,3258926
2018-03-22,291.250000,293.250000,287.399994,289.950012,286.770752,2861812
2018-03-23,285.000000,286.825012,280.549988,285.600006,282.468414,2481754
2018-03-26,286.875000,289.700012,283.899994,286.875000,283.729462,2353032
2018-03-27,289.700012,303.475006,288.450012,301.774994,298.466064,9897180
2018-03-28,303.950012,308.950012,295.250000,296.950012,293.694031,9339930
2018-04-02,299.950012,302.899994,294.000000,299.250000,295.968781,3212826
2018-04-03,298.250000,305.350006,298.049988,304.325012,300.988129,4883322
2018-04-04,306.200012,307.000000,297.875000,299.149994,295.869843,3127898
2018-04-05,301.750000,304.950012,300.774994,303.825012,300.493622,2032570
2018-04-06,304.250000,306.774994,302.250000,304.375000,301.037537,2373300
2018-04-09,304.750000,312.750000,303.600006,309.774994,306.378326,6181164
2018-04-10,312.000000,313.700012,308.524994,309.049988,305.661285,3006396
2018-04-11,309.000000,311.399994,305.024994,306.500000,303.139252,1625164
2018-04-12,312.625000,316.100006,308.100006,310.075012,306.675110,9078604
2018-04-13,312.450012,314.475006,309.225006,312.700012,309.271271,3291334
2018-04-16,312.250000,318.250000,309.325012,314.125000,310.680664,5086188
2018-04-17,315.000000,316.975006,311.250000,313.125000,309.691620,2404724
2018-04-18,313.500000,314.700012,310.100006,311.850006,308.430603,1706016
2018-04-19,312.500000,320.500000,311.250000,319.799988,316.293427,6173982
2018-04-20,320.000000,322.674988,315.500000,318.774994,315.279694,4499566
2018-04-23,318.000000,320.274994,313.500000,318.000000,314.513153,3060100
2018-04-24,320.000000,331.875000,320.000000,325.325012,321.757874,13515760
2018-04-25,325.325012,329.899994,322.549988,326.325012,322.746918,3960546
2018-04-26,327.500000,333.125000,327.399994,331.750000,328.112396,5641872
2018-04-27,334.500000,337.000000,324.000000,326.600006,323.018860,7513924
2018-04-30,330.000000,338.950012,328.149994,333.799988,330.139893,4935540
2018-05-02,334.000000,335.975006,329.250000,331.975006,328.334930,2636790
2018-05-03,327.500000,327.500000,311.024994,313.500000,310.062531,6158048
2018-05-04,314.325012,317.399994,310.200012,312.899994,309.469086,2687610
2018-05-07,314.500000,316.200012,306.325012,312.799988,309.370148,2408454
2018-05-08,313.325012,317.500000,310.174988,311.325012,307.911377,1686494
2018-05-09,312.000000,314.350006,308.000000,312.850006,309.419647,1968354
2018-05-10,314.950012,316.850006,307.850006,312.799988,309.370148,3046856
2018-05-11,314.450012,320.000000,309.549988,315.174988,311.719116,2989600
2018-05-14,316.350006,322.500000,312.225006,318.350006,314.859344,3653596
2018-05-15,317.500000,325.524994,315.375000,320.049988,316.540680,2758936
2018-05-16,318.500000,324.225006,316.600006,321.299988,317.776947,1786416
2018-05-17,321.500000,324.000000,317.625000,320.649994,317.134094,2050106
2018-05-18,315.625000,329.049988,315.250000,324.825012,321.263367,6055754
2018-05-21,322.225006,325.924988,308.100006,313.424988,309.988281,3420338
2018-05-22,314.000000,324.950012,308.200012,322.524994,318.988525,3855386
2018-05-23,322.000000,324.700012,316.750000,319.100006,315.601135,2227750
2018-05-24,321.000000,324.225006,316.524994,322.674988,319.136902,1837622
2018-05-25,322.500000,331.924988,319.575012,329.975006,326.356903,2920878
2018-05-28,332.450012,335.000000,328.049988,333.075012,329.422882,3628646
2018-05-29,333.024994,341.000000,329.899994,338.225006,334.516418,3407790
2018-05-30,336.500000,341.500000,335.174988,337.450012,333.749908,3294788
2018-05-31,337.475006,339.600006,330.875000,332.700012,329.052002,10228124
2018-06-01,333.149994,333.950012,320.549988,324.500000,320.941895,3211592
2018-06-04,325.000000,331.924988,320.600006,327.274994,323.686462,5453284
2018-06-05,347.500000,348.299988,287.825012,303.700012,300.369965,34948544
2018-06-06,309.000000,309.000000,295.500000,304.174988,300.839752,16317564
2018-06-07,304.000000,306.000000,300.500000,303.000000,299.677643,4704876
2018-06-08,300.500000,309.250000,300.500000,304.024994,300.691376,7217454
2018-06-11,305.000000,307.700012,301.075012,302.125000,298.812225,2911528
2018-06-12,303.250000,311.200012,301.024994,308.399994,305.018402,7297208
2018-06-13,309.000000,312.899994,304.649994,306.075012,302.718903,3749148
2018-06-14,306.000000,308.750000,303.200012,307.174988,303.806885,3002986
2018-06-15,311.000000,313.774994,306.924988,311.825012,308.405884,6192276
2018-06-18,310.500000,314.725006,308.750000,310.174988,306.773987,2944410
2018-06-19,309.600006,311.000000,303.475006,304.399994,301.062317,2053358
2018-06-20,302.774994,313.725006,302.774994,311.875000,308.455353,3910236
2018-06-21,312.500000,313.350006,306.750000,310.174988,306.773987,2820816
2018-06-22,309.950012,316.899994,307.625000,314.825012,311.372986,4102932
2018-06-25,318.375000,322.500000,316.000000,317.250000,313.771362,8163702
2018-06-26,316.000000,320.450012,315.399994,318.500000,315.007690,2742898
2018-06-27,321.975006,321.975006,315.774994,319.200012,315.699982,3897876
2018-06-28,319.350006,320.000000,306.325012,308.299988,304.919556,5027980
2018-06-29,309.125000,310.950012,302.174988,309.774994,306.378326,3360664
2018-07-02,309.500000,311.000000,305.250000,307.975006,304.598114,1722434
2018-07-03,307.100006,315.750000,306.049988,314.274994,310.829010,3308766
2018-07-04,315.225006,318.000000,310.750000,314.125000,310.680664,3175462
2018-07-05,318.250000,318.975006,312.924988,313.774994,310.334473,3939260
2018-07-06,314.500000,316.899994,312.924988,315.549988,312.089996,2107790
2018-07-09,317.000000,319.500000,315.000000,318.899994,315.403290,2699834
2018-07-10,319.549988,320.325012,314.625000,316.725006,313.252197,2080916
2018-07-11,316.500000,317.375000,312.174988,312.725006,309.295990,1920466
2018-07-12,313.075012,315.000000,304.575012,305.750000,302.397491,3484008
2018-07-13,305.750000,308.799988,297.399994,299.625000,296.339661,4725598
2018-07-16,300.125000,301.000000,289.000000,291.274994,288.081207,3435452
2018-07-17,291.325012,299.975006,288.725006,295.799988,292.556610,2968842
2018-07-18,297.000000,298.000000,288.825012,292.399994,289.193878,2258616
2018-07-19,293.549988,293.899994,283.000000,286.049988,283.398071,3114900
2018-07-20,284.024994,293.725006,283.500000,288.075012,285.404327,3578366
2018-07-23,289.075012,289.075012,279.774994,284.250000,281.614807,2304212
2018-07-24,285.024994,291.225006,281.500000,287.200012,284.537476,4328590
2018-07-25,288.149994,288.225006,275.024994,276.649994,274.085236,3852008
2018-07-26,275.924988,282.725006,271.649994,279.125000,276.537292,4523444
2018-07-27,285.000000,307.225006,284.500000,293.100006,290.382751,31015426
2018-07-30,295.274994,295.274994,288.600006,291.375000,288.673737,4735092
2018-07-31,291.424988,296.750000,289.000000,293.200012,290.481842,4217088
2018-08-01,293.399994,295.950012,290.375000,291.674988,288.970947,2760404
2018-08-02,291.700012,295.375000,287.899994,292.225006,289.515869,3934060
2018-08-03,293.950012,298.899994,290.500000,291.450012,288.748047,3978168
2018-08-06,293.500000,293.625000,286.125000,286.774994,284.116364,2176628
2018-08-07,287.500000,289.399994,284.049988,287.075012,284.413574,2582750
2018-08-08,287.075012,290.000000,282.500000,283.149994,280.524994,3153580
2018-08-09,283.500000,287.399994,282.149994,285.149994,282.506409,2988584
2018-08-10,285.000000,288.774994,281.500000,282.450012,279.831512,2920018
2018-08-13,280.500000,287.500000,280.075012,285.850006,283.199982,1869712
2018-08-14,287.399994,295.475006,285.049988,294.700012,291.967926,3979448
2018-08-16,295.500000,299.950012,294.500000,298.825012,296.054688,4779160
